;+
; _WAVE  = 'um'
; _K_ABS = 'cm+2 g-1'
;-

;~ WAVE K_ABS
1.0E-03   1.000
58.3394	69.9301
59.5035	69.9301
60.6909	69.9301
61.902	55.9441
63.6942	55.9441
64.8227	69.9301
65.108	69.9301
65.3945	139.86
65.9713	237.762
66.6994	125.874
67.5838	41.958
68.9325	41.958
70.0000 55.9441
71.3969	41.958
72.6619	27.972
74.2747	27.972
