;+
;> Description = 'Filter transmission curve for SCUBA 450um band'
;> Wave_Units = '[um]'
;> T_Units    = '[]'
;-

;~ Wave T
402.465	0.00251972
413.228	0.00247019
419.952	0.00796157
426.673	0.0189753
428.007	0.0438196
430.693	0.0548519
432.027	0.0796961
433.36	0.107302
434.692	0.137668
436.0	0.220497
436.011	0.195647
436.023	0.168035
437.322	0.272953
438.648	0.314364
438.678	0.248096
441.331	0.330919
442.667	0.353002
443.987	0.408219
443.996	0.388891
445.315	0.446869
449.365	0.416478
453.407	0.402653
453.418	0.377803
454.776	0.350185
456.133	0.322567
456.149	0.286672
457.505	0.264577
457.517	0.236965
457.528	0.212114
457.542	0.181742
458.903	0.14584
458.918	0.112706
460.276	0.0850885
461.633	0.0574706
464.333	0.0381301
464.339	0.0243243
467.034	0.0132672
469.729	0.00497134
472.421	0.00219779
479.147	0.00216683
485.875	0.0
