;+
;> Description = 'Filter transmission curve for SCUBA 850um band'
;> Wave_Units = '[um]'
;> T_Units    = '[]'
;-

;~ Wave T
791.257	0.0
800.672	0.000687196
806.051	0.00618476
811.425	0.022727
816.797	0.0420304
820.816	0.0806681
823.489	0.119312
824.81	0.174529
826.13	0.229746
828.797	0.282196
830.12	0.331891
831.442	0.384347
832.761	0.442325
834.082	0.497542
835.374	0.616266
835.399	0.561043
836.698	0.6632
838.025	0.704611
840.701	0.737733
843.381	0.75981
847.411	0.773597
850.092	0.795674
851.426	0.820518
852.762	0.83984
855.449	0.848111
856.792	0.853627
859.488	0.84257
862.184	0.828752
863.538	0.809418
864.897	0.779039
864.917	0.73486
866.278	0.698959
867.641	0.660296
867.66	0.618879
870.363	0.591255
871.729	0.544309
873.094	0.500124
874.451	0.475267
877.158	0.436598
879.835	0.466959
881.171	0.489042
886.547	0.500062
887.873	0.544234
890.556	0.560789
893.269	0.511076
894.635	0.46413
897.348	0.414416
898.712	0.372993
902.766	0.331557
905.47	0.301171
906.837	0.254225
908.201	0.212802
909.568	0.163094
910.933	0.11891
912.297	0.077486
913.66	0.0388235
913.671	0.013973
916.366	0.00291594
919.059	0.0
928.477	0.0
941.929 0.0
956.726	0.0
